GEO_ID,NAME,Total Population,Chinese,Proportion
0500000US30063,"Missoula County, Montana",117379,467,0.40%
0500000US30065,"Musselshell County, Montana",4813,0,0.00%
0500000US30067,"Park County, Montana",17072,11,0.06%
0500000US30069,"Petroleum County, Montana",434,4,0.92%
0500000US30071,"Phillips County, Montana",4233,0,0.00%
0500000US30073,"Pondera County, Montana",5974,0,0.00%
0500000US30075,"Powder River County, Montana",1759,0,0.00%
0500000US30077,"Powell County, Montana",6955,59,0.85%
0500000US30079,"Prairie County, Montana",1227,0,0.00%
0500000US30081,"Ravalli County, Montana",43790,0,0.00%
0500000US30083,"Richland County, Montana",11375,1,0.01%
0500000US30085,"Roosevelt County, Montana",10884,36,0.33%
0500000US30087,"Rosebud County, Montana",8464,0,0.00%
0500000US30089,"Sanders County, Montana",12298,3,0.02%
0500000US30091,"Sheridan County, Montana",3522,0,0.00%
0500000US30093,"Silver Bow County, Montana",35017,14,0.04%
0500000US30095,"Stillwater County, Montana",8916,14,0.16%
0500000US30097,"Sweet Grass County, Montana",3690,0,0.00%
0500000US30099,"Teton County, Montana",6173,0,0.00%
0500000US30101,"Toole County, Montana",5013,5,0.10%
0500000US30103,"Treasure County, Montana",693,0,0.00%
0500000US30105,"Valley County, Montana",7553,0,0.00%
0500000US30107,"Wheatland County, Montana",2082,0,0.00%
0500000US30109,"Wibaux County, Montana",1018,0,0.00%
0500000US30111,"Yellowstone County, Montana",163593,322,0.20%
0500000US31001,"Adams County, Nebraska",31284,30,0.10%
0500000US31003,"Antelope County, Nebraska",6310,4,0.06%
0500000US31005,"Arthur County, Nebraska",472,0,0.00%
0500000US31007,"Banner County, Nebraska",605,0,0.00%
0500000US31009,"Blaine County, Nebraska",346,0,0.00%
0500000US31011,"Boone County, Nebraska",5413,3,0.06%
0500000US31013,"Box Butte County, Nebraska",10821,0,0.00%
0500000US31015,"Boyd County, Nebraska",1812,0,0.00%
0500000US31017,"Brown County, Nebraska",2752,0,0.00%
0500000US31019,"Buffalo County, Nebraska",49840,243,0.49%
0500000US31021,"Burt County, Nebraska",6705,24,0.36%
0500000US31023,"Butler County, Nebraska",8354,0,0.00%
0500000US31025,"Cass County, Nebraska",26546,56,0.21%
0500000US31027,"Cedar County, Nebraska",8401,0,0.00%
0500000US31029,"Chase County, Nebraska",3694,5,0.14%
0500000US31031,"Cherry County, Nebraska",5505,0,0.00%
0500000US31033,"Cheyenne County, Nebraska",9575,4,0.04%
0500000US31035,"Clay County, Nebraska",6104,0,0.00%
0500000US31037,"Colfax County, Nebraska",10608,0,0.00%
0500000US31039,"Cuming County, Nebraska",9035,0,0.00%
0500000US31041,"Custer County, Nebraska",10625,0,0.00%
0500000US31043,"Dakota County, Nebraska",21284,119,0.56%
0500000US31045,"Dawes County, Nebraska",8383,7,0.08%
0500000US31047,"Dawson County, Nebraska",24031,31,0.13%
0500000US31049,"Deuel County, Nebraska",1878,4,0.21%
0500000US31051,"Dixon County, Nebraska",5632,0,0.00%
0500000US31053,"Dodge County, Nebraska",37249,52,0.14%
0500000US31055,"Douglas County, Nebraska",578771,2965,0.51%
0500000US31057,"Dundy County, Nebraska",1900,0,0.00%
0500000US31059,"Fillmore County, Nebraska",5561,0,0.00%
0500000US31061,"Franklin County, Nebraska",2914,0,0.00%
0500000US31063,"Frontier County, Nebraska",2512,0,0.00%
0500000US31065,"Furnas County, Nebraska",4655,6,0.13%
0500000US31067,"Gage County, Nebraska",21706,66,0.30%
0500000US31069,"Garden County, Nebraska",1726,0,0.00%
0500000US31071,"Garfield County, Nebraska",1889,0,0.00%
0500000US31073,"Gosper County, Nebraska",1811,0,0.00%
0500000US31075,"Grant County, Nebraska",718,0,0.00%
0500000US31077,"Greeley County, Nebraska",2219,0,0.00%
0500000US31079,"Hall County, Nebraska",62616,35,0.06%
0500000US31081,"Hamilton County, Nebraska",9376,0,0.00%
0500000US31083,"Harlan County, Nebraska",3216,0,0.00%
0500000US31085,"Hayes County, Nebraska",891,0,0.00%
0500000US31087,"Hitchcock County, Nebraska",2630,0,0.00%
0500000US31089,"Holt County, Nebraska",10175,48,0.47%
0500000US31091,"Hooker County, Nebraska",714,0,0.00%
0500000US31093,"Howard County, Nebraska",6461,0,0.00%
0500000US31095,"Jefferson County, Nebraska",7213,0,0.00%
0500000US31097,"Johnson County, Nebraska",5298,0,0.00%
0500000US31099,"Kearney County, Nebraska",6639,49,0.74%
0500000US31101,"Keith County, Nebraska",8312,1,0.01%
0500000US31103,"Keya Paha County, Nebraska",946,0,0.00%
0500000US31105,"Kimball County, Nebraska",3583,0,0.00%
0500000US31107,"Knox County, Nebraska",8434,9,0.11%
0500000US31109,"Lancaster County, Nebraska",320301,2187,0.68%
0500000US31111,"Lincoln County, Nebraska",34906,11,0.03%
0500000US31113,"Logan County, Nebraska",865,0,0.00%
0500000US31115,"Loup County, Nebraska",665,0,0.00%
0500000US31117,"McPherson County, Nebraska",475,0,0.00%
0500000US31119,"Madison County, Nebraska",35553,65,0.18%
0500000US31121,"Merrick County, Nebraska",7687,24,0.31%
0500000US31123,"Morrill County, Nebraska",4595,15,0.33%
0500000US31125,"Nance County, Nebraska",3389,0,0.00%
0500000US31127,"Nemaha County, Nebraska",7025,0,0.00%
0500000US31129,"Nuckolls County, Nebraska",4125,31,0.75%
0500000US31131,"Otoe County, Nebraska",15916,1,0.01%
0500000US31133,"Pawnee County, Nebraska",2564,0,0.00%
0500000US31135,"Perkins County, Nebraska",2865,0,0.00%
0500000US31137,"Phelps County, Nebraska",8972,0,0.00%
0500000US31139,"Pierce County, Nebraska",7266,1,0.01%
0500000US31141,"Platte County, Nebraska",34123,19,0.06%
0500000US31143,"Polk County, Nebraska",5223,0,0.00%
0500000US31145,"Red Willow County, Nebraska",10724,0,0.00%
0500000US31147,"Richardson County, Nebraska",7893,0,0.00%
0500000US31149,"Rock County, Nebraska",1321,0,0.00%
0500000US31151,"Saline County, Nebraska",14395,0,0.00%
0500000US31153,"Sarpy County, Nebraska",188464,243,0.13%
0500000US31155,"Saunders County, Nebraska",22008,0,0.00%
0500000US31157,"Scotts Bluff County, Nebraska",36229,34,0.09%
0500000US31159,"Seward County, Nebraska",17605,16,0.09%
0500000US31161,"Sheridan County, Nebraska",5150,0,0.00%
0500000US31163,"Sherman County, Nebraska",2986,1,0.03%
0500000US31165,"Sioux County, Nebraska",1081,0,0.00%
0500000US31167,"Stanton County, Nebraska",5877,0,0.00%
0500000US31169,"Thayer County, Nebraska",5053,0,0.00%
0500000US31171,"Thomas County, Nebraska",562,0,0.00%
0500000US31173,"Thurston County, Nebraska",6806,2,0.03%
0500000US31175,"Valley County, Nebraska",4031,0,0.00%
0500000US31177,"Washington County, Nebraska",20699,0,0.00%
0500000US31179,"Wayne County, Nebraska",9590,17,0.18%
0500000US31181,"Webster County, Nebraska",3442,0,0.00%
0500000US31183,"Wheeler County, Nebraska",735,0,0.00%
0500000US31185,"York County, Nebraska",14164,5,0.04%
0500000US32001,"Churchill County, Nevada",25077,2,0.01%
0500000US32003,"Clark County, Nevada",2231147,36285,1.63%
0500000US32005,"Douglas County, Nevada",49158,120,0.24%
0500000US32007,"Elko County, Nevada",53420,108,0.20%
0500000US32009,"Esmeralda County, Nevada",987,0,0.00%
0500000US32011,"Eureka County, Nevada",1603,0,0.00%
0500000US32013,"Humboldt County, Nevada",17218,0,0.00%
0500000US32015,"Lander County, Nevada",5729,0,0.00%
0500000US32017,"Lincoln County, Nevada",4600,0,0.00%
0500000US32019,"Lyon County, Nevada",58029,151,0.26%
0500000US32021,"Mineral County, Nevada",4552,0,0.00%
0500000US32023,"Nye County, Nevada",50096,86,0.17%
0500000US32027,"Pershing County, Nevada",6668,36,0.54%
0500000US32029,"Storey County, Nevada",4047,0,0.00%
0500000US32031,"Washoe County, Nevada",479758,3565,0.74%
0500000US32033,"White Pine County, Nevada",9192,16,0.17%
0500000US32510,"Carson City, Nevada",57957,128,0.22%
0500000US33001,"Belknap County, New Hampshire",63395,112,0.18%
0500000US33003,"Carroll County, New Hampshire",49961,88,0.18%
0500000US33005,"Cheshire County, New Hampshire",76473,250,0.33%
0500000US33007,"Coos County, New Hampshire",31360,6,0.02%
0500000US33009,"Grafton County, New Hampshire",91025,1177,1.29%
0500000US33011,"Hillsborough County, New Hampshire",420504,2435,0.58%
0500000US33013,"Merrimack County, New Hampshire",152983,767,0.50%
0500000US33015,"Rockingham County, New Hampshire",312771,1576,0.50%
0500000US33017,"Strafford County, New Hampshire",130598,1115,0.85%
0500000US33019,"Sullivan County, New Hampshire",43105,177,0.41%
0500000US34001,"Atlantic County, New Jersey",273865,4021,1.47%
0500000US34003,"Bergen County, New Jersey",952979,22235,2.33%
0500000US34005,"Burlington County, New Jersey",460102,2996,0.65%
0500000US34007,"Camden County, New Jersey",521194,5450,1.05%
0500000US34009,"Cape May County, New Jersey",95488,114,0.12%
0500000US34011,"Cumberland County, New Jersey",154921,210,0.14%
0500000US34013,"Essex County, New Jersey",852720,12177,1.43%
0500000US34015,"Gloucester County, New Jersey",300821,1363,0.45%
0500000US34017,"Hudson County, New Jersey",713264,20423,2.86%
0500000US34019,"Hunterdon County, New Jersey",128807,1271,0.99%
0500000US34021,"Mercer County, New Jersey",384951,9175,2.38%
0500000US34023,"Middlesex County, New Jersey",858770,28605,3.33%
0500000US34025,"Monmouth County, New Jersey",642160,10484,1.63%
0500000US34027,"Morris County, New Jersey",508347,12973,2.55%
0500000US34029,"Ocean County, New Jersey",630057,2179,0.35%
0500000US34031,"Passaic County, New Jersey",521067,2480,0.48%
0500000US34033,"Salem County, New Jersey",64752,72,0.11%
0500000US34035,"Somerset County, New Jersey",343950,15162,4.41%
0500000US34037,"Sussex County, New Jersey",144492,409,0.28%
0500000US34039,"Union County, New Jersey",571963,6843,1.20%
0500000US34041,"Warren County, New Jersey",109354,388,0.35%
0500000US35001,"Bernalillo County, New Mexico",674919,3846,0.57%
0500000US35003,"Catron County, New Mexico",3581,0,0.00%
0500000US35005,"Chaves County, New Mexico",65014,20,0.03%
0500000US35006,"Cibola County, New Mexico",27284,1,0.00%
0500000US35007,"Colfax County, New Mexico",12406,0,0.00%
0500000US35009,"Curry County, New Mexico",48716,0,0.00%
0500000US35011,"De Baca County, New Mexico",1873,0,0.00%
0500000US35013,"Doña Ana County, New Mexico",218157,461,0.21%
0500000US35015,"Eddy County, New Mexico",61096,27,0.04%
0500000US35017,"Grant County, New Mexico",28178,3,0.01%
0500000US35019,"Guadalupe County, New Mexico",4465,0,0.00%
0500000US35021,"Harding County, New Mexico",533,0,0.00%
0500000US35023,"Hidalgo County, New Mexico",4214,0,0.00%
0500000US35025,"Lea County, New Mexico",72743,6,0.01%
0500000US35027,"Lincoln County, New Mexico",20084,0,0.00%
0500000US35028,"Los Alamos County, New Mexico",19169,614,3.20%
0500000US35029,"Luna County, New Mexico",25282,0,0.00%
0500000US35031,"McKinley County, New Mexico",72946,5,0.01%
0500000US35033,"Mora County, New Mexico",4232,0,0.00%
0500000US35035,"Otero County, New Mexico",67298,65,0.10%
0500000US35037,"Quay County, New Mexico",8675,0,0.00%
0500000US35039,"Rio Arriba County, New Mexico",40347,11,0.03%
0500000US35041,"Roosevelt County, New Mexico",19223,30,0.16%
0500000US35043,"Sandoval County, New Mexico",147327,360,0.24%
0500000US35045,"San Juan County, New Mexico",122912,68,0.06%
0500000US35047,"San Miguel County, New Mexico",27357,17,0.06%
0500000US35049,"Santa Fe County, New Mexico",153632,623,0.41%
0500000US35051,"Sierra County, New Mexico",11512,0,0.00%
0500000US35053,"Socorro County, New Mexico",16605,94,0.57%
0500000US35055,"Taos County, New Mexico",34322,0,0.00%
0500000US35057,"Torrance County, New Mexico",15150,87,0.57%
0500000US35059,"Union County, New Mexico",4122,0,0.00%
0500000US35061,"Valencia County, New Mexico",75992,84,0.11%
0500000US36001,"Albany County, New York",314679,4660,1.48%
0500000US36003,"Allegany County, New York",46654,135,0.29%
0500000US36005,"Bronx County, New York",1468262,6312,0.43%
0500000US36007,"Broome County, New York",198591,3410,1.72%
0500000US36009,"Cattaraugus County, New York",77211,57,0.07%
0500000US36011,"Cayuga County, New York",76644,107,0.14%
0500000US36013,"Chautauqua County, New York",128042,166,0.13%
0500000US36015,"Chemung County, New York",84456,569,0.67%
0500000US36017,"Chenango County, New York",47407,102,0.22%
0500000US36019,"Clinton County, New York",80095,237,0.30%
0500000US36021,"Columbia County, New York",61587,238,0.39%
0500000US36023,"Cortland County, New York",46984,309,0.66%
0500000US36025,"Delaware County, New York",44644,190,0.43%
0500000US36027,"Dutchess County, New York",296012,3019,1.02%
0500000US36029,"Erie County, New York",949715,6869,0.72%
0500000US36031,"Essex County, New York",37501,26,0.07%
0500000US36033,"Franklin County, New York",47996,112,0.23%
0500000US36035,"Fulton County, New York",53588,48,0.09%
0500000US36037,"Genesee County, New York",58387,202,0.35%
0500000US36039,"Greene County, New York",48026,80,0.17%
0500000US36041,"Hamilton County, New York",5068,22,0.43%
0500000US36043,"Herkimer County, New York",60596,118,0.19%
0500000US36045,"Jefferson County, New York",117634,443,0.38%
0500000US36047,"Kings County, New York",2712360,209976,7.74%
0500000US36049,"Lewis County, New York",26681,14,0.05%
0500000US36051,"Livingston County, New York",62253,143,0.23%
0500000US36053,"Madison County, New York",68466,331,0.48%
0500000US36055,"Monroe County, New York",757332,7297,0.96%
0500000US36057,"Montgomery County, New York",49539,53,0.11%
0500000US36059,"Nassau County, New York",1391678,43511,3.13%
0500000US36061,"New York County, New York",1669127,107930,6.47%
0500000US36063,"Niagara County, New York",212808,576,0.27%
0500000US36065,"Oneida County, New York",232034,1150,0.50%
0500000US36067,"Onondaga County, New York",474621,5123,1.08%
0500000US36069,"Ontario County, New York",112060,299,0.27%
0500000US36071,"Orange County, New York",398277,3332,0.84%
0500000US36073,"Orleans County, New York",40588,48,0.12%
0500000US36075,"Oswego County, New York",118019,200,0.17%
0500000US36077,"Otsego County, New York",58952,318,0.54%
0500000US36079,"Putnam County, New York",97960,668,0.68%
0500000US36081,"Queens County, New York",2393104,252303,10.54%
0500000US36083,"Rensselaer County, New York",161125,1536,0.95%
0500000US36085,"Richmond County, New York",493194,26479,5.37%
0500000US36087,"Rockland County, New York",336485,2711,0.81%
0500000US36089,"St. Lawrence County, New York",108836,320,0.29%
0500000US36091,"Saratoga County, New York",235010,1895,0.81%
0500000US36093,"Schenectady County, New York",157515,1101,0.70%
0500000US36095,"Schoharie County, New York",29936,114,0.38%
0500000US36097,"Schuyler County, New York",17920,82,0.46%
0500000US36099,"Seneca County, New York",33900,96,0.28%
0500000US36101,"Steuben County, New York",94153,514,0.55%
0500000US36103,"Suffolk County, New York",1522998,16548,1.09%
0500000US36105,"Sullivan County, New York",78230,528,0.67%
0500000US36107,"Tioga County, New York",48567,169,0.35%
0500000US36109,"Tompkins County, New York",105638,5470,5.18%
0500000US36111,"Ulster County, New York",181862,1118,0.61%
0500000US36113,"Warren County, New York",65692,109,0.17%
0500000US36115,"Washington County, New York",61504,157,0.26%
0500000US36117,"Wayne County, New York",91332,248,0.27%
0500000US36119,"Westchester County, New York",999723,13770,1.38%
0500000US36121,"Wyoming County, New York",40679,101,0.25%
0500000US36123,"Yates County, New York",24808,91,0.37%
0500000US37001,"Alamance County, North Carolina",169185,375,0.22%
0500000US37003,"Alexander County, North Carolina",36491,85,0.23%
0500000US37005,"Alleghany County, North Carolina",10910,0,0.00%
0500000US37007,"Anson County, North Carolina",22388,0,0.00%
0500000US37009,"Ashe County, North Carolina",26598,0,0.00%
0500000US37011,"Avery County, North Carolina",17747,5,0.03%
0500000US37013,"Beaufort County, North Carolina",44898,29,0.06%
0500000US37015,"Bertie County, North Carolina",18105,77,0.43%
0500000US37017,"Bladen County, North Carolina",30105,10,0.03%
0500000US37019,"Brunswick County, North Carolina",133789,277,0.21%
0500000US37021,"Buncombe County, North Carolina",266981,725,0.27%
0500000US37023,"Burke County, North Carolina",87829,227,0.26%
0500000US37025,"Cabarrus County, North Carolina",221200,1077,0.49%
0500000US37027,"Caldwell County, North Carolina",80705,131,0.16%
0500000US37029,"Camden County, North Carolina",10353,45,0.43%
0500000US37031,"Carteret County, North Carolina",67944,81,0.12%
0500000US37033,"Caswell County, North Carolina",22785,0,0.00%
0500000US37035,"Catawba County, North Carolina",159852,199,0.12%
0500000US37037,"Chatham County, North Carolina",75070,401,0.53%
0500000US37039,"Cherokee County, North Carolina",28515,20,0.07%
0500000US37041,"Chowan County, North Carolina",13796,0,0.00%
0500000US37043,"Clay County, North Carolina",10997,24,0.22%
0500000US37045,"Cleveland County, North Carolina",98898,71,0.07%
0500000US37047,"Columbus County, North Carolina",51474,13,0.03%
0500000US37049,"Craven County, North Carolina",101405,121,0.12%
0500000US37051,"Cumberland County, North Carolina",333582,725,0.22%
0500000US37053,"Currituck County, North Carolina",27575,33,0.12%
0500000US37055,"Dare County, North Carolina",36718,55,0.15%
0500000US37057,"Davidson County, North Carolina",168002,256,0.15%
0500000US37059,"Davie County, North Carolina",42543,105,0.25%
0500000US37061,"Duplin County, North Carolina",49836,0,0.00%
0500000US37063,"Durham County, North Carolina",320146,4555,1.42%
0500000US37065,"Edgecombe County, North Carolina",49609,60,0.12%
0500000US37067,"Forsyth County, North Carolina",380583,2409,0.63%
0500000US37069,"Franklin County, North Carolina",67598,84,0.12%
0500000US37071,"Gaston County, North Carolina",226097,423,0.19%
0500000US37073,"Gates County, North Carolina",10584,124,1.17%
0500000US37075,"Graham County, North Carolina",8089,0,0.00%
0500000US37077,"Granville County, North Carolina",60854,28,0.05%
0500000US37079,"Greene County, North Carolina",20524,0,0.00%
0500000US37081,"Guilford County, North Carolina",537113,2806,0.52%
0500000US37083,"Halifax County, North Carolina",49291,44,0.09%
0500000US37085,"Harnett County, North Carolina",133074,71,0.05%
0500000US37087,"Haywood County, North Carolina",61695,1,0.00%
0500000US37089,"Henderson County, North Carolina",115613,531,0.46%
0500000US37091,"Hertford County, North Carolina",22010,15,0.07%
0500000US37093,"Hoke County, North Carolina",52169,15,0.03%
0500000US37095,"Hyde County, North Carolina",4697,0,0.00%
0500000US37097,"Iredell County, North Carolina",183965,452,0.25%
0500000US37099,"Jackson County, North Carolina",42983,12,0.03%
0500000US37101,"Johnston County, North Carolina",211320,562,0.27%
0500000US37103,"Jones County, North Carolina",9326,0,0.00%
0500000US37105,"Lee County, North Carolina",62676,15,0.02%
0500000US37107,"Lenoir County, North Carolina",55344,33,0.06%
0500000US37109,"Lincoln County, North Carolina",85670,239,0.28%
0500000US37111,"McDowell County, North Carolina",44527,0,0.00%
0500000US37113,"Macon County, North Carolina",36532,124,0.34%
0500000US37115,"Madison County, North Carolina",21269,23,0.11%
0500000US37117,"Martin County, North Carolina",22213,25,0.11%
0500000US37119,"Mecklenburg County, North Carolina",1100984,9098,0.83%
0500000US37121,"Mitchell County, North Carolina",14951,6,0.04%
0500000US37123,"Montgomery County, North Carolina",25891,99,0.38%
0500000US37125,"Moore County, North Carolina",98618,381,0.39%
0500000US37127,"Nash County, North Carolina",94628,131,0.14%
0500000US37129,"New Hanover County, North Carolina",225175,703,0.31%
0500000US37131,"Northampton County, North Carolina",17917,0,0.00%
0500000US37133,"Onslow County, North Carolina",201597,560,0.28%
0500000US37135,"Orange County, North Carolina",147376,4651,3.16%
0500000US37137,"Pamlico County, North Carolina",12293,12,0.10%
0500000US37139,"Pasquotank County, North Carolina",40240,38,0.09%
0500000US37141,"Pender County, North Carolina",59964,132,0.22%
0500000US37143,"Perquimans County, North Carolina",13002,19,0.15%
0500000US37145,"Person County, North Carolina",38999,16,0.04%
0500000US37147,"Pitt County, North Carolina",170600,574,0.34%
0500000US37149,"Polk County, North Carolina",19413,7,0.04%
0500000US37151,"Randolph County, North Carolina",143735,130,0.09%
0500000US37153,"Richmond County, North Carolina",43301,3,0.01%
0500000US37155,"Robeson County, North Carolina",118836,126,0.11%
0500000US37157,"Rockingham County, North Carolina",90903,242,0.27%
0500000US37159,"Rowan County, North Carolina",145784,360,0.25%
0500000US37161,"Rutherford County, North Carolina",64592,0,0.00%
0500000US37163,"Sampson County, North Carolina",59468,19,0.03%
0500000US37165,"Scotland County, North Carolina",34345,131,0.38%
0500000US37167,"Stanly County, North Carolina",62148,0,0.00%
0500000US37169,"Stokes County, North Carolina",44588,0,0.00%
0500000US37171,"Surry County, North Carolina",71439,74,0.10%
0500000US37173,"Swain County, North Carolina",14166,0,0.00%
0500000US37175,"Transylvania County, North Carolina",32979,28,0.08%
0500000US37177,"Tyrrell County, North Carolina",3436,0,0.00%
0500000US37179,"Union County, North Carolina",235699,1176,0.50%
0500000US37181,"Vance County, North Carolina",42650,0,0.00%
0500000US37183,"Wake County, North Carolina",1112883,13212,1.19%
0500000US37185,"Warren County, North Carolina",18889,14,0.07%
0500000US37187,"Washington County, North Carolina",11183,0,0.00%
0500000US37189,"Watauga County, North Carolina",54077,303,0.56%
0500000US37191,"Wayne County, North Carolina",117692,144,0.12%
0500000US37193,"Wilkes County, North Carolina",66335,25,0.04%
0500000US37195,"Wilson County, North Carolina",78844,64,0.08%
0500000US37197,"Yadkin County, North Carolina",37198,0,0.00%
0500000US37199,"Yancey County, North Carolina",18357,2,0.01%
0500000US38001,"Adams County, North Dakota",2237,0,0.00%
0500000US38003,"Barnes County, North Dakota",10869,8,0.07%
0500000US38005,"Benson County, North Dakota",6090,0,0.00%
0500000US38007,"Billings County, North Dakota",839,0,0.00%
0500000US38009,"Bottineau County, North Dakota",6442,0,0.00%
0500000US38011,"Bowman County, North Dakota",3024,0,0.00%
0500000US38013,"Burke County, North Dakota",2177,0,0.00%
0500000US38015,"Burleigh County, North Dakota",97895,70,0.07%
0500000US38017,"Cass County, North Dakota",182992,665,0.36%
0500000US38019,"Cavalier County, North Dakota",3725,0,0.00%
0500000US38021,"Dickey County, North Dakota",5013,0,0.00%
0500000US38023,"Divide County, North Dakota",2196,0,0.00%
0500000US38025,"Dunn County, North Dakota",4054,0,0.00%
0500000US38027,"Eddy County, North Dakota",2378,0,0.00%
0500000US38029,"Emmons County, North Dakota",3316,0,0.00%
0500000US38031,"Foster County, North Dakota",3396,0,0.00%
0500000US38033,"Golden Valley County, North Dakota",1812,0,0.00%
0500000US38035,"Grand Forks County, North Dakota",73101,374,0.51%
0500000US38037,"Grant County, North Dakota",2351,0,0.00%
0500000US38039,"Griggs County, North Dakota",2242,0,0.00%
0500000US38041,"Hettinger County, North Dakota",2502,0,0.00%
0500000US38043,"Kidder County, North Dakota",2397,0,0.00%
0500000US38045,"LaMoure County, North Dakota",4173,1,0.02%
0500000US38047,"Logan County, North Dakota",1814,1,0.06%
0500000US38049,"McHenry County, North Dakota",5420,0,0.00%
0500000US38051,"McIntosh County, North Dakota",2568,2,0.08%
0500000US38053,"McKenzie County, North Dakota",13762,3,0.02%
0500000US38055,"McLean County, North Dakota",9788,0,0.00%
0500000US38057,"Mercer County, North Dakota",8405,0,0.00%
0500000US38059,"Morton County, North Dakota",32916,0,0.00%
0500000US38061,"Mountrail County, North Dakota",9717,0,0.00%
0500000US38063,"Nelson County, North Dakota",3035,0,0.00%
0500000US38065,"Oliver County, North Dakota",1850,0,0.00%
0500000US38067,"Pembina County, North Dakota",6912,0,0.00%
0500000US38069,"Pierce County, North Dakota",4038,0,0.00%
0500000US38071,"Ramsey County, North Dakota",11638,2,0.02%
0500000US38073,"Ransom County, North Dakota",5679,24,0.42%
0500000US38075,"Renville County, North Dakota",2328,0,0.00%
0500000US38077,"Richland County, North Dakota",16546,0,0.00%
0500000US38079,"Rolette County, North Dakota",12508,0,0.00%
0500000US38081,"Sargent County, North Dakota",3839,0,0.00%
0500000US38083,"Sheridan County, North Dakota",1328,0,0.00%
0500000US38085,"Sioux County, North Dakota",3993,0,0.00%
0500000US38087,"Slope County, North Dakota",775,0,0.00%
0500000US38089,"Stark County, North Dakota",32710,54,0.17%
0500000US38091,"Steele County, North Dakota",1870,0,0.00%
0500000US38093,"Stutsman County, North Dakota",21678,13,0.06%
0500000US38095,"Towner County, North Dakota",2190,0,0.00%
0500000US38097,"Traill County, North Dakota",8008,0,0.00%
0500000US38099,"Walsh County, North Dakota",10631,0,0.00%
0500000US38101,"Ward County, North Dakota",69686,62,0.09%
0500000US38103,"Wells County, North Dakota",4031,0,0.00%
0500000US38105,"Williams County, North Dakota",38460,57,0.15%
0500000US39001,"Adams County, Ohio",27564,0,0.00%
0500000US39003,"Allen County, Ohio",102462,243,0.24%
0500000US39005,"Ashland County, Ohio",52658,21,0.04%
0500000US39007,"Ashtabula County, Ohio",97869,76,0.08%
0500000US39009,"Athens County, Ohio",62933,971,1.54%
0500000US39011,"Auglaize County, Ohio",46282,22,0.05%
0500000US39013,"Belmont County, Ohio",67077,20,0.03%
0500000US39015,"Brown County, Ohio",43694,14,0.03%
0500000US39017,"Butler County, Ohio",387830,4220,1.09%
0500000US39019,"Carroll County, Ohio",26866,0,0.00%
0500000US39021,"Champaign County, Ohio",38678,18,0.05%
0500000US39023,"Clark County, Ohio",136032,159,0.12%
0500000US39025,"Clermont County, Ohio",207650,408,0.20%
0500000US39027,"Clinton County, Ohio",42046,0,0.00%
0500000US39029,"Columbiana County, Ohio",102331,30,0.03%
0500000US39031,"Coshocton County, Ohio",36621,117,0.32%
0500000US39033,"Crawford County, Ohio",41939,71,0.17%
0500000US39035,"Cuyahoga County, Ohio",1263667,9940,0.79%
0500000US39037,"Darke County, Ohio",51839,29,0.06%
0500000US39039,"Defiance County, Ohio",38329,13,0.03%
0500000US39041,"Delaware County, Ohio",211121,3229,1.53%
0500000US39043,"Erie County, Ohio",75560,162,0.21%
0500000US39045,"Fairfield County, Ohio",157622,409,0.26%
0500000US39047,"Fayette County, Ohio",28897,0,0.00%
0500000US39049,"Franklin County, Ohio",1313598,15365,1.17%
0500000US39051,"Fulton County, Ohio",42709,100,0.23%
0500000US39053,"Gallia County, Ohio",29369,49,0.17%
0500000US39055,"Geauga County, Ohio",95408,105,0.11%
0500000US39057,"Greene County, Ohio",167043,486,0.29%
0500000US39059,"Guernsey County, Ohio",38542,14,0.04%
0500000US39061,"Hamilton County, Ohio",826790,4781,0.58%
0500000US39063,"Hancock County, Ohio",75139,543,0.72%
0500000US39065,"Hardin County, Ohio",30738,64,0.21%
0500000US39067,"Harrison County, Ohio",14623,0,0.00%
0500000US39069,"Henry County, Ohio",27618,30,0.11%
0500000US39071,"Highland County, Ohio",43162,48,0.11%
0500000US39073,"Hocking County, Ohio",28180,0,0.00%
0500000US39075,"Holmes County, Ohio",44166,0,0.00%
0500000US39077,"Huron County, Ohio",58583,23,0.04%
0500000US39079,"Jackson County, Ohio",32531,0,0.00%
0500000US39081,"Jefferson County, Ohio",65620,119,0.18%
0500000US39083,"Knox County, Ohio",62399,97,0.16%
0500000US39085,"Lake County, Ohio",232202,360,0.16%
0500000US39087,"Lawrence County, Ohio",58570,22,0.04%
0500000US39089,"Licking County, Ohio",177454,329,0.19%
0500000US39091,"Logan County, Ohio",45997,69,0.15%
0500000US39093,"Lorain County, Ohio",311737,1017,0.33%
0500000US39095,"Lucas County, Ohio",431212,2155,0.50%
0500000US39097,"Madison County, Ohio",43947,0,0.00%
0500000US39099,"Mahoning County, Ohio",229044,244,0.11%
0500000US39101,"Marion County, Ohio",65515,115,0.18%
0500000US39103,"Medina County, Ohio",181448,280,0.15%
0500000US39105,"Meigs County, Ohio",22361,0,0.00%
0500000US39107,"Mercer County, Ohio",42154,0,0.00%
0500000US39109,"Miami County, Ohio",107899,136,0.13%
0500000US39111,"Monroe County, Ohio",13514,15,0.11%
0500000US39113,"Montgomery County, Ohio",536136,2733,0.51%
0500000US39115,"Morgan County, Ohio",13955,0,0.00%
0500000US39117,"Morrow County, Ohio",34892,0,0.00%
