GEO_ID,NAME,Total Population,Chinese,proportion
0500000US30059,"Meagher County, Montana",1948,0,0.00%
0500000US30061,"Mineral County, Montana",4652,19,0.41%
0500000US30063,"Missoula County, Montana",118541,517,0.44%
0500000US30065,"Musselshell County, Montana",4924,0,0.00%
0500000US30067,"Park County, Montana",17320,23,0.13%
0500000US30069,"Petroleum County, Montana",416,2,0.48%
0500000US30071,"Phillips County, Montana",4233,0,0.00%
0500000US30073,"Pondera County, Montana",5987,0,0.00%
0500000US30075,"Powder River County, Montana",1773,0,0.00%
0500000US30077,"Powell County, Montana",6998,47,0.67%
0500000US30079,"Prairie County, Montana",1283,0,0.00%
0500000US30081,"Ravalli County, Montana",44876,0,0.00%
0500000US30083,"Richland County, Montana",11366,1,0.01%
0500000US30085,"Roosevelt County, Montana",10799,22,0.20%
0500000US30087,"Rosebud County, Montana",8310,0,0.00%
0500000US30089,"Sanders County, Montana",12615,6,0.05%
0500000US30091,"Sheridan County, Montana",3700,0,0.00%
0500000US30093,"Silver Bow County, Montana",35306,18,0.05%
0500000US30095,"Stillwater County, Montana",8978,23,0.26%
0500000US30097,"Sweet Grass County, Montana",3697,0,0.00%
0500000US30099,"Teton County, Montana",6238,0,0.00%
0500000US30101,"Toole County, Montana",5018,4,0.08%
0500000US30103,"Treasure County, Montana",680,0,0.00%
0500000US30105,"Valley County, Montana",7552,0,0.00%
0500000US30107,"Wheatland County, Montana",2060,0,0.00%
0500000US30109,"Wibaux County, Montana",1119,3,0.27%
0500000US30111,"Yellowstone County, Montana",165524,246,0.15%
0500000US31001,"Adams County, Nebraska",31143,19,0.06%
0500000US31003,"Antelope County, Nebraska",6302,2,0.03%
0500000US31005,"Arthur County, Nebraska",485,0,0.00%
0500000US31007,"Banner County, Nebraska",670,0,0.00%
0500000US31009,"Blaine County, Nebraska",384,0,0.00%
0500000US31011,"Boone County, Nebraska",5397,0,0.00%
0500000US31013,"Box Butte County, Nebraska",10778,0,0.00%
0500000US31015,"Boyd County, Nebraska",1767,0,0.00%
0500000US31017,"Brown County, Nebraska",2691,0,0.00%
0500000US31019,"Buffalo County, Nebraska",50103,357,0.71%
0500000US31021,"Burt County, Nebraska",6717,20,0.30%
0500000US31023,"Butler County, Nebraska",8373,0,0.00%
0500000US31025,"Cass County, Nebraska",26749,61,0.23%
0500000US31027,"Cedar County, Nebraska",8375,0,0.00%
0500000US31029,"Chase County, Nebraska",3704,5,0.13%
0500000US31031,"Cherry County, Nebraska",5473,0,0.00%
0500000US31033,"Cheyenne County, Nebraska",9489,0,0.00%
0500000US31035,"Clay County, Nebraska",6088,0,0.00%
0500000US31037,"Colfax County, Nebraska",10563,0,0.00%
0500000US31039,"Cuming County, Nebraska",9000,0,0.00%
0500000US31041,"Custer County, Nebraska",10566,0,0.00%
0500000US31043,"Dakota County, Nebraska",21308,115,0.54%
0500000US31045,"Dawes County, Nebraska",8279,24,0.29%
0500000US31047,"Dawson County, Nebraska",24037,19,0.08%
0500000US31049,"Deuel County, Nebraska",1858,0,0.00%
0500000US31051,"Dixon County, Nebraska",5579,0,0.00%
0500000US31053,"Dodge County, Nebraska",37175,25,0.07%
0500000US31055,"Douglas County, Nebraska",582638,2724,0.47%
0500000US31057,"Dundy County, Nebraska",1825,0,0.00%
0500000US31059,"Fillmore County, Nebraska",5557,0,0.00%
0500000US31061,"Franklin County, Nebraska",2901,0,0.00%
0500000US31063,"Frontier County, Nebraska",2491,0,0.00%
0500000US31065,"Furnas County, Nebraska",4630,4,0.09%
0500000US31067,"Gage County, Nebraska",21654,63,0.29%
0500000US31069,"Garden County, Nebraska",1778,0,0.00%
0500000US31071,"Garfield County, Nebraska",1833,0,0.00%
0500000US31073,"Gosper County, Nebraska",1873,0,0.00%
0500000US31075,"Grant County, Nebraska",649,0,0.00%
0500000US31077,"Greeley County, Nebraska",2212,0,0.00%
0500000US31079,"Hall County, Nebraska",62575,90,0.14%
0500000US31081,"Hamilton County, Nebraska",9400,0,0.00%
0500000US31083,"Harlan County, Nebraska",3094,0,0.00%
0500000US31085,"Hayes County, Nebraska",919,0,0.00%
0500000US31087,"Hitchcock County, Nebraska",2620,0,0.00%
0500000US31089,"Holt County, Nebraska",10149,22,0.22%
0500000US31091,"Hooker County, Nebraska",659,0,0.00%
0500000US31093,"Howard County, Nebraska",6476,0,0.00%
0500000US31095,"Jefferson County, Nebraska",7185,0,0.00%
0500000US31097,"Johnson County, Nebraska",5294,0,0.00%
0500000US31099,"Kearney County, Nebraska",6655,48,0.72%
0500000US31101,"Keith County, Nebraska",8303,1,0.01%
0500000US31103,"Keya Paha County, Nebraska",987,0,0.00%
0500000US31105,"Kimball County, Nebraska",3395,0,0.00%
0500000US31107,"Knox County, Nebraska",8415,17,0.20%
0500000US31109,"Lancaster County, Nebraska",322063,1754,0.54%
0500000US31111,"Lincoln County, Nebraska",34532,10,0.03%
0500000US31113,"Logan County, Nebraska",839,0,0.00%
0500000US31115,"Loup County, Nebraska",629,0,0.00%
0500000US31117,"McPherson County, Nebraska",456,0,0.00%
0500000US31119,"Madison County, Nebraska",35538,56,0.16%
0500000US31121,"Merrick County, Nebraska",7675,37,0.48%
0500000US31123,"Morrill County, Nebraska",4562,16,0.35%
0500000US31125,"Nance County, Nebraska",3366,0,0.00%
0500000US31127,"Nemaha County, Nebraska",7019,0,0.00%
0500000US31129,"Nuckolls County, Nebraska",4092,0,0.00%
0500000US31131,"Otoe County, Nebraska",15995,1,0.01%
0500000US31133,"Pawnee County, Nebraska",2553,0,0.00%
0500000US31135,"Perkins County, Nebraska",2860,0,0.00%
0500000US31137,"Phelps County, Nebraska",8966,0,0.00%
0500000US31139,"Pierce County, Nebraska",7301,2,0.03%
0500000US31141,"Platte County, Nebraska",34219,18,0.05%
0500000US31143,"Polk County, Nebraska",5182,0,0.00%
0500000US31145,"Red Willow County, Nebraska",10690,0,0.00%
0500000US31147,"Richardson County, Nebraska",7850,0,0.00%
0500000US31149,"Rock County, Nebraska",1312,0,0.00%
0500000US31151,"Saline County, Nebraska",14275,4,0.03%
0500000US31153,"Sarpy County, Nebraska",191272,297,0.16%
0500000US31155,"Saunders County, Nebraska",22374,18,0.08%
0500000US31157,"Scotts Bluff County, Nebraska",36048,49,0.14%
0500000US31159,"Seward County, Nebraska",17644,42,0.24%
0500000US31161,"Sheridan County, Nebraska",5102,0,0.00%
0500000US31163,"Sherman County, Nebraska",2970,0,0.00%
0500000US31165,"Sioux County, Nebraska",1162,0,0.00%
0500000US31167,"Stanton County, Nebraska",5828,0,0.00%
0500000US31169,"Thayer County, Nebraska",5006,0,0.00%
0500000US31171,"Thomas County, Nebraska",592,0,0.00%
0500000US31173,"Thurston County, Nebraska",6716,0,0.00%
0500000US31175,"Valley County, Nebraska",4053,4,0.10%
0500000US31177,"Washington County, Nebraska",20884,0,0.00%
0500000US31179,"Wayne County, Nebraska",9701,6,0.06%
0500000US31181,"Webster County, Nebraska",3410,0,0.00%
0500000US31183,"Wheeler County, Nebraska",771,0,0.00%
0500000US31185,"York County, Nebraska",14212,10,0.07%
0500000US32001,"Churchill County, Nevada",25409,2,0.01%
0500000US32003,"Clark County, Nevada",2265926,37847,1.67%
0500000US32005,"Douglas County, Nevada",49476,240,0.49%
0500000US32007,"Elko County, Nevada",53600,80,0.15%
0500000US32009,"Esmeralda County, Nevada",980,0,0.00%
0500000US32011,"Eureka County, Nevada",1622,0,0.00%
0500000US32013,"Humboldt County, Nevada",17266,2,0.01%
0500000US32015,"Lander County, Nevada",5728,0,0.00%
0500000US32017,"Lincoln County, Nevada",4507,0,0.00%
0500000US32019,"Lyon County, Nevada",59435,284,0.48%
0500000US32021,"Mineral County, Nevada",4568,0,0.00%
0500000US32023,"Nye County, Nevada",51698,106,0.21%
0500000US32027,"Pershing County, Nevada",6587,48,0.73%
0500000US32029,"Storey County, Nevada",4095,0,0.00%
0500000US32031,"Washoe County, Nevada",486674,3339,0.69%
0500000US32033,"White Pine County, Nevada",8997,23,0.26%
0500000US32510,"Carson City, Nevada",58249,136,0.23%
0500000US33001,"Belknap County, New Hampshire",63914,97,0.15%
0500000US33003,"Carroll County, New Hampshire",50679,90,0.18%
0500000US33005,"Cheshire County, New Hampshire",76610,227,0.30%
0500000US33007,"Coos County, New Hampshire",31430,29,0.09%
0500000US33009,"Grafton County, New Hampshire",90836,1134,1.25%
0500000US33011,"Hillsborough County, New Hampshire",422733,2241,0.53%
0500000US33013,"Merrimack County, New Hampshire",153918,646,0.42%
0500000US33015,"Rockingham County, New Hampshire",315169,1751,0.56%
0500000US33017,"Strafford County, New Hampshire",130965,696,0.53%
0500000US33019,"Sullivan County, New Hampshire",43356,190,0.44%
0500000US34001,"Atlantic County, New Jersey",274339,4055,1.48%
0500000US34003,"Bergen County, New Jersey",953243,21912,2.30%
0500000US34005,"Burlington County, New Jersey",461853,3035,0.66%
0500000US34007,"Camden County, New Jersey",522581,6270,1.20%
0500000US34009,"Cape May County, New Jersey",95456,107,0.11%
0500000US34011,"Cumberland County, New Jersey",153588,188,0.12%
0500000US34013,"Essex County, New Jersey",853374,11996,1.41%
0500000US34015,"Gloucester County, New Jersey",302621,1482,0.49%
0500000US34017,"Hudson County, New Jersey",712029,20629,2.90%
0500000US34019,"Hunterdon County, New Jersey",129099,1056,0.82%
0500000US34021,"Mercer County, New Jersey",383732,9365,2.44%
0500000US34023,"Middlesex County, New Jersey",860147,27831,3.24%
0500000US34025,"Monmouth County, New Jersey",643064,10405,1.62%
0500000US34027,"Morris County, New Jersey",508816,12920,2.54%
0500000US34029,"Ocean County, New Jersey",638691,2197,0.34%
0500000US34031,"Passaic County, New Jersey",519986,2323,0.45%
0500000US34033,"Salem County, New Jersey",64840,82,0.13%
0500000US34035,"Somerset County, New Jersey",344978,15972,4.63%
0500000US34037,"Sussex County, New Jersey",144808,437,0.30%
0500000US34039,"Union County, New Jersey",572079,7798,1.36%
0500000US34041,"Warren County, New Jersey",109739,563,0.51%
0500000US35001,"Bernalillo County, New Mexico",674692,3595,0.53%
0500000US35003,"Catron County, New Mexico",3635,0,0.00%
0500000US35005,"Chaves County, New Mexico",64701,43,0.07%
0500000US35006,"Cibola County, New Mexico",27211,1,0.00%
0500000US35007,"Colfax County, New Mexico",12370,0,0.00%
0500000US35009,"Curry County, New Mexico",48327,0,0.00%
0500000US35011,"De Baca County, New Mexico",1695,0,0.00%
0500000US35013,"Doña Ana County, New Mexico",219870,386,0.18%
0500000US35015,"Eddy County, New Mexico",61264,13,0.02%
0500000US35017,"Grant County, New Mexico",28006,3,0.01%
0500000US35019,"Guadalupe County, New Mexico",4413,0,0.00%
0500000US35021,"Harding County, New Mexico",671,0,0.00%
0500000US35023,"Hidalgo County, New Mexico",4160,0,0.00%
0500000US35025,"Lea County, New Mexico",73103,6,0.01%
0500000US35027,"Lincoln County, New Mexico",20222,0,0.00%
0500000US35028,"Los Alamos County, New Mexico",19253,600,3.12%
0500000US35029,"Luna County, New Mexico",25393,0,0.00%
0500000US35031,"McKinley County, New Mexico",72073,0,0.00%
0500000US35033,"Mora County, New Mexico",4208,0,0.00%
0500000US35035,"Otero County, New Mexico",67850,71,0.10%
0500000US35037,"Quay County, New Mexico",8641,0,0.00%
0500000US35039,"Rio Arriba County, New Mexico",40285,10,0.02%
0500000US35041,"Roosevelt County, New Mexico",19142,17,0.09%
0500000US35043,"Sandoval County, New Mexico",149460,379,0.25%
0500000US35045,"San Juan County, New Mexico",121798,50,0.04%
0500000US35047,"San Miguel County, New Mexico",27215,0,0.00%
0500000US35049,"Santa Fe County, New Mexico",154481,589,0.38%
0500000US35051,"Sierra County, New Mexico",11506,0,0.00%
0500000US35053,"Socorro County, New Mexico",16453,104,0.63%
0500000US35055,"Taos County, New Mexico",34475,8,0.02%
0500000US35057,"Torrance County, New Mexico",15203,94,0.62%
0500000US35059,"Union County, New Mexico",4074,0,0.00%
0500000US35061,"Valencia County, New Mexico",76613,43,0.06%
0500000US36001,"Albany County, New York",315041,4632,1.47%
0500000US36003,"Allegany County, New York",47222,162,0.34%
0500000US36005,"Bronx County, New York",1443229,6807,0.47%
0500000US36007,"Broome County, New York",198365,4015,2.02%
0500000US36009,"Cattaraugus County, New York",77000,44,0.06%
0500000US36011,"Cayuga County, New York",76171,62,0.08%
0500000US36013,"Chautauqua County, New York",127440,252,0.20%
0500000US36015,"Chemung County, New York",83584,531,0.64%
0500000US36017,"Chenango County, New York",47096,110,0.23%
0500000US36019,"Clinton County, New York",79839,229,0.29%
0500000US36021,"Columbia County, New York",61469,358,0.58%
0500000US36023,"Cortland County, New York",46755,341,0.73%
0500000US36025,"Delaware County, New York",44637,129,0.29%
0500000US36027,"Dutchess County, New York",296467,2950,1.00%
0500000US36029,"Erie County, New York",951232,6550,0.69%
0500000US36031,"Essex County, New York",37314,14,0.04%
0500000US36033,"Franklin County, New York",47459,92,0.19%
0500000US36035,"Fulton County, New York",53280,126,0.24%
0500000US36037,"Genesee County, New York",58204,259,0.44%
0500000US36039,"Greene County, New York",48067,138,0.29%
0500000US36041,"Hamilton County, New York",5090,16,0.31%
0500000US36043,"Herkimer County, New York",60293,100,0.17%
0500000US36045,"Jefferson County, New York",117445,339,0.29%
0500000US36047,"Kings County, New York",2679620,207193,7.73%
0500000US36049,"Lewis County, New York",26690,14,0.05%
0500000US36051,"Livingston County, New York",61980,97,0.16%
0500000US36053,"Madison County, New York",68020,285,0.42%
0500000US36055,"Monroe County, New York",756406,7415,0.98%
0500000US36057,"Montgomery County, New York",49624,39,0.08%
0500000US36059,"Nassau County, New York",1389160,47039,3.39%
0500000US36061,"New York County, New York",1645867,105715,6.42%
0500000US36063,"Niagara County, New York",212230,508,0.24%
0500000US36065,"Oneida County, New York",231055,1216,0.53%
0500000US36067,"Onondaga County, New York",472637,5686,1.20%
0500000US36069,"Ontario County, New York",112288,204,0.18%
0500000US36071,"Orange County, New York",401237,3341,0.83%
0500000US36073,"Orleans County, New York",40148,58,0.14%
0500000US36075,"Oswego County, New York",118037,190,0.16%
0500000US36077,"Otsego County, New York",59678,400,0.67%
0500000US36079,"Putnam County, New York",97942,751,0.77%
0500000US36081,"Queens County, New York",2360826,251950,10.67%
0500000US36083,"Rensselaer County, New York",160943,1487,0.92%
0500000US36085,"Richmond County, New York",492925,30425,6.17%
0500000US36087,"Rockland County, New York",337326,2794,0.83%
0500000US36089,"St. Lawrence County, New York",108670,313,0.29%
0500000US36091,"Saratoga County, New York",236328,2135,0.90%
0500000US36093,"Schenectady County, New York",159447,1089,0.68%
0500000US36095,"Schoharie County, New York",29970,87,0.29%
0500000US36097,"Schuyler County, New York",17855,80,0.45%
0500000US36099,"Seneca County, New York",33651,65,0.19%
0500000US36101,"Steuben County, New York",93584,670,0.72%
0500000US36103,"Suffolk County, New York",1524486,17190,1.13%
0500000US36105,"Sullivan County, New York",78725,579,0.74%
0500000US36107,"Tioga County, New York",48344,157,0.32%
0500000US36109,"Tompkins County, New York",102555,4803,4.68%
0500000US36111,"Ulster County, New York",182153,945,0.52%
0500000US36113,"Warren County, New York",65684,94,0.14%
0500000US36115,"Washington County, New York",61310,168,0.27%
0500000US36117,"Wayne County, New York",91324,331,0.36%
0500000US36119,"Westchester County, New York",997904,14154,1.42%
0500000US36121,"Wyoming County, New York",40338,93,0.23%
0500000US36123,"Yates County, New York",24713,160,0.65%
0500000US37001,"Alamance County, North Carolina",171779,430,0.25%
0500000US37003,"Alexander County, North Carolina",36505,161,0.44%
0500000US37005,"Alleghany County, North Carolina",10989,0,0.00%
0500000US37007,"Anson County, North Carolina",22200,0,0.00%
0500000US37009,"Ashe County, North Carolina",26759,0,0.00%
0500000US37011,"Avery County, North Carolina",17679,5,0.03%
0500000US37013,"Beaufort County, North Carolina",44711,0,0.00%
0500000US37015,"Bertie County, North Carolina",17818,57,0.32%
0500000US37017,"Bladen County, North Carolina",29807,12,0.04%
0500000US37019,"Brunswick County, North Carolina",139721,186,0.13%
0500000US37021,"Buncombe County, North Carolina",269449,481,0.18%
0500000US37023,"Burke County, North Carolina",87799,283,0.32%
0500000US37025,"Cabarrus County, North Carolina",226396,1180,0.52%
0500000US37027,"Caldwell County, North Carolina",80716,87,0.11%
0500000US37029,"Camden County, North Carolina",10547,44,0.42%
0500000US37031,"Carteret County, North Carolina",68353,73,0.11%
0500000US37033,"Caswell County, North Carolina",22747,0,0.00%
0500000US37035,"Catawba County, North Carolina",161011,180,0.11%
0500000US37037,"Chatham County, North Carolina",76754,548,0.71%
0500000US37039,"Cherokee County, North Carolina",28868,6,0.02%
0500000US37041,"Chowan County, North Carolina",13835,12,0.09%
0500000US37043,"Clay County, North Carolina",11186,10,0.09%
0500000US37045,"Cleveland County, North Carolina",99527,130,0.13%
0500000US37047,"Columbus County, North Carolina",50827,15,0.03%
0500000US37049,"Craven County, North Carolina",101098,79,0.08%
0500000US37051,"Cumberland County, North Carolina",335207,598,0.18%
0500000US37053,"Currituck County, North Carolina",28616,46,0.16%
0500000US37055,"Dare County, North Carolina",37160,95,0.26%
0500000US37057,"Davidson County, North Carolina",169498,213,0.13%
0500000US37059,"Davie County, North Carolina",43030,77,0.18%
0500000US37061,"Duplin County, North Carolina",49312,0,0.00%
0500000US37063,"Durham County, North Carolina",325101,4510,1.39%
0500000US37065,"Edgecombe County, North Carolina",49067,32,0.07%
0500000US37067,"Forsyth County, North Carolina",383739,2744,0.72%
0500000US37069,"Franklin County, North Carolina",69680,109,0.16%
0500000US37071,"Gaston County, North Carolina",228972,299,0.13%
0500000US37073,"Gates County, North Carolina",10509,0,0.00%
0500000US37075,"Graham County, North Carolina",8047,0,0.00%
0500000US37077,"Granville County, North Carolina",61161,20,0.03%
0500000US37079,"Greene County, North Carolina",20407,0,0.00%
0500000US37081,"Guilford County, North Carolina",539557,3319,0.62%
0500000US37083,"Halifax County, North Carolina",48772,37,0.08%
0500000US37085,"Harnett County, North Carolina",134718,164,0.12%
0500000US37087,"Haywood County, North Carolina",62152,22,0.04%
0500000US37089,"Henderson County, North Carolina",116469,247,0.21%
0500000US37091,"Hertford County, North Carolina",21633,8,0.04%
0500000US37093,"Hoke County, North Carolina",52612,87,0.17%
0500000US37095,"Hyde County, North Carolina",4636,0,0.00%
0500000US37097,"Iredell County, North Carolina",187839,452,0.24%
0500000US37099,"Jackson County, North Carolina",42388,49,0.12%
0500000US37101,"Johnston County, North Carolina",219042,438,0.20%
0500000US37103,"Jones County, North Carolina",9263,0,0.00%
0500000US37105,"Lee County, North Carolina",63560,22,0.03%
0500000US37107,"Lenoir County, North Carolina",55071,30,0.05%
0500000US37109,"Lincoln County, North Carolina",87933,162,0.18%
0500000US37111,"McDowell County, North Carolina",44629,26,0.06%
0500000US37113,"Macon County, North Carolina",37088,119,0.32%
0500000US37115,"Madison County, North Carolina",21414,13,0.06%
0500000US37117,"Martin County, North Carolina",21992,76,0.35%
0500000US37119,"Mecklenburg County, North Carolina",1115403,9646,0.86%
0500000US37121,"Mitchell County, North Carolina",14989,5,0.03%
0500000US37123,"Montgomery County, North Carolina",25839,93,0.36%
0500000US37125,"Moore County, North Carolina",100759,346,0.34%
0500000US37127,"Nash County, North Carolina",95015,121,0.13%
0500000US37129,"New Hanover County, North Carolina",228134,698,0.31%
0500000US37131,"Northampton County, North Carolina",17528,0,0.00%
0500000US37133,"Onslow County, North Carolina",203686,683,0.34%
0500000US37135,"Orange County, North Carolina",145919,4101,2.81%
0500000US37137,"Pamlico County, North Carolina",12317,12,0.10%
0500000US37139,"Pasquotank County, North Carolina",40454,41,0.10%
0500000US37141,"Pender County, North Carolina",61592,18,0.03%
0500000US37143,"Perquimans County, North Carolina",13053,28,0.21%
0500000US37145,"Person County, North Carolina",39131,15,0.04%
0500000US37147,"Pitt County, North Carolina",171196,419,0.24%
0500000US37149,"Polk County, North Carolina",19538,6,0.03%
0500000US37151,"Randolph County, North Carolina",144403,106,0.07%
0500000US37153,"Richmond County, North Carolina",43149,6,0.01%
0500000US37155,"Robeson County, North Carolina",117573,110,0.09%
0500000US37157,"Rockingham County, North Carolina",91209,123,0.13%
0500000US37159,"Rowan County, North Carolina",147067,359,0.24%
0500000US37161,"Rutherford County, North Carolina",64680,0,0.00%
0500000US37163,"Sampson County, North Carolina",59317,29,0.05%
0500000US37165,"Scotland County, North Carolina",34222,51,0.15%
0500000US37167,"Stanly County, North Carolina",62723,0,0.00%
0500000US37169,"Stokes County, North Carolina",44696,0,0.00%
0500000US37171,"Surry County, North Carolina",71429,66,0.09%
0500000US37173,"Swain County, North Carolina",14130,0,0.00%
0500000US37175,"Transylvania County, North Carolina",33131,18,0.05%
0500000US37177,"Tyrrell County, North Carolina",3389,0,0.00%
0500000US37179,"Union County, North Carolina",240109,1063,0.44%
0500000US37181,"Vance County, North Carolina",42492,9,0.02%
0500000US37183,"Wake County, North Carolina",1132103,13905,1.23%
0500000US37185,"Warren County, North Carolina",18803,19,0.10%
0500000US37187,"Washington County, North Carolina",11051,9,0.08%
0500000US37189,"Watauga County, North Carolina",54540,190,0.35%
0500000US37191,"Wayne County, North Carolina",117480,150,0.13%
0500000US37193,"Wilkes County, North Carolina",66125,0,0.00%
0500000US37195,"Wilson County, North Carolina",78667,100,0.13%
0500000US37197,"Yadkin County, North Carolina",37280,0,0.00%
0500000US37199,"Yancey County, North Carolina",18538,2,0.01%
0500000US38001,"Adams County, North Dakota",2190,0,0.00%
0500000US38003,"Barnes County, North Dakota",10826,0,0.00%
0500000US38005,"Benson County, North Dakota",5960,0,0.00%
0500000US38007,"Billings County, North Dakota",839,0,0.00%
0500000US38009,"Bottineau County, North Dakota",6411,1,0.02%
0500000US38011,"Bowman County, North Dakota",2975,0,0.00%
0500000US38013,"Burke County, North Dakota",2184,0,0.00%
0500000US38015,"Burleigh County, North Dakota",98443,95,0.10%
0500000US38017,"Cass County, North Dakota",186328,463,0.25%
0500000US38019,"Cavalier County, North Dakota",3691,0,0.00%
0500000US38021,"Dickey County, North Dakota",5003,19,0.38%
0500000US38023,"Divide County, North Dakota",2195,0,0.00%
0500000US38025,"Dunn County, North Dakota",4049,0,0.00%
0500000US38027,"Eddy County, North Dakota",2345,0,0.00%
0500000US38029,"Emmons County, North Dakota",3297,0,0.00%
0500000US38031,"Foster County, North Dakota",3388,0,0.00%
0500000US38033,"Golden Valley County, North Dakota",1734,0,0.00%
0500000US38035,"Grand Forks County, North Dakota",72927,359,0.49%
0500000US38037,"Grant County, North Dakota",2320,0,0.00%
0500000US38039,"Griggs County, North Dakota",2309,0,0.00%
0500000US38041,"Hettinger County, North Dakota",2477,0,0.00%
0500000US38043,"Kidder County, North Dakota",2391,0,0.00%
0500000US38045,"LaMoure County, North Dakota",4135,2,0.05%
0500000US38047,"Logan County, North Dakota",1849,1,0.05%
0500000US38049,"McHenry County, North Dakota",5326,0,0.00%
0500000US38051,"McIntosh County, North Dakota",2529,2,0.08%
0500000US38053,"McKenzie County, North Dakota",14081,3,0.02%
0500000US38055,"McLean County, North Dakota",9781,0,0.00%
0500000US38057,"Mercer County, North Dakota",8366,0,0.00%
0500000US38059,"Morton County, North Dakota",33192,0,0.00%
0500000US38061,"Mountrail County, North Dakota",9648,0,0.00%
0500000US38063,"Nelson County, North Dakota",3025,0,0.00%
0500000US38065,"Oliver County, North Dakota",1832,0,0.00%
0500000US38067,"Pembina County, North Dakota",6853,0,0.00%
0500000US38069,"Pierce County, North Dakota",3999,0,0.00%
0500000US38071,"Ramsey County, North Dakota",11613,2,0.02%
0500000US38073,"Ransom County, North Dakota",5663,37,0.65%
0500000US38075,"Renville County, North Dakota",2282,0,0.00%
0500000US38077,"Richland County, North Dakota",16548,0,0.00%
0500000US38079,"Rolette County, North Dakota",12292,29,0.24%
0500000US38081,"Sargent County, North Dakota",3828,0,0.00%
0500000US38083,"Sheridan County, North Dakota",1338,0,0.00%
0500000US38085,"Sioux County, North Dakota",3896,0,0.00%
0500000US38087,"Slope County, North Dakota",837,0,0.00%
0500000US38089,"Stark County, North Dakota",32989,94,0.28%
0500000US38091,"Steele County, North Dakota",1774,0,0.00%
0500000US38093,"Stutsman County, North Dakota",21609,6,0.03%
0500000US38095,"Towner County, North Dakota",2152,0,0.00%
0500000US38097,"Traill County, North Dakota",8004,0,0.00%
0500000US38099,"Walsh County, North Dakota",10553,0,0.00%
0500000US38101,"Ward County, North Dakota",69532,95,0.14%
0500000US38103,"Wells County, North Dakota",3990,0,0.00%
0500000US38105,"Williams County, North Dakota",39076,45,0.12%
0500000US39001,"Adams County, Ohio",27509,0,0.00%
0500000US39003,"Allen County, Ohio",102087,183,0.18%
0500000US39005,"Ashland County, Ohio",52522,23,0.04%
0500000US39007,"Ashtabula County, Ohio",97666,72,0.07%
0500000US39009,"Athens County, Ohio",61276,832,1.36%
0500000US39011,"Auglaize County, Ohio",46263,21,0.05%
0500000US39013,"Belmont County, Ohio",66554,67,0.10%
0500000US39015,"Brown County, Ohio",43715,9,0.02%
0500000US39017,"Butler County, Ohio",388327,4568,1.18%
0500000US39019,"Carroll County, Ohio",26761,0,0.00%
0500000US39021,"Champaign County, Ohio",38715,11,0.03%
0500000US39023,"Clark County, Ohio",135877,163,0.12%
0500000US39025,"Clermont County, Ohio",208851,416,0.20%
0500000US39027,"Clinton County, Ohio",42077,0,0.00%
0500000US39029,"Columbiana County, Ohio",101723,40,0.04%
0500000US39031,"Coshocton County, Ohio",36629,126,0.34%
0500000US39033,"Crawford County, Ohio",41861,80,0.19%
0500000US39035,"Cuyahoga County, Ohio",1256620,9539,0.76%
0500000US39037,"Darke County, Ohio",51751,131,0.25%
0500000US39039,"Defiance County, Ohio",38300,9,0.02%
0500000US39041,"Delaware County, Ohio",216074,3087,1.43%
0500000US39043,"Erie County, Ohio",75299,76,0.10%
0500000US39045,"Fairfield County, Ohio",159371,471,0.30%
0500000US39047,"Fayette County, Ohio",28901,0,0.00%
0500000US39049,"Franklin County, Ohio",1318149,14538,1.10%
0500000US39051,"Fulton County, Ohio",42602,105,0.25%
0500000US39053,"Gallia County, Ohio",29276,35,0.12%
0500000US39055,"Geauga County, Ohio",95455,88,0.09%
0500000US39057,"Greene County, Ohio",167567,526,0.31%
0500000US39059,"Guernsey County, Ohio",38409,24,0.06%
0500000US39061,"Hamilton County, Ohio",827671,4301,0.52%
0500000US39063,"Hancock County, Ohio",75072,503,0.67%
0500000US39065,"Hardin County, Ohio",30622,113,0.37%
0500000US39067,"Harrison County, Ohio",14528,0,0.00%
0500000US39069,"Henry County, Ohio",27601,0,0.00%
0500000US39071,"Highland County, Ohio",43285,47,0.11%
0500000US39073,"Hocking County, Ohio",28104,0,0.00%
0500000US39075,"Holmes County, Ohio",44273,0,0.00%
0500000US39077,"Huron County, Ohio",58518,53,0.09%
0500000US39079,"Jackson County, Ohio",32563,0,0.00%
0500000US39081,"Jefferson County, Ohio",65280,123,0.19%
0500000US39083,"Knox County, Ohio",62657,74,0.12%
0500000US39085,"Lake County, Ohio",232236,499,0.21%
0500000US39087,"Lawrence County, Ohio",57994,24,0.04%
0500000US39089,"Licking County, Ohio",178844,464,0.26%
0500000US39091,"Logan County, Ohio",46098,3,0.01%
0500000US39093,"Lorain County, Ohio",313101,934,0.30%
0500000US39095,"Lucas County, Ohio",430014,2024,0.47%
0500000US39097,"Madison County, Ohio",43961,0,0.00%
0500000US39099,"Mahoning County, Ohio",227979,125,0.05%
0500000US39101,"Marion County, Ohio",65366,102,0.16%
0500000US39103,"Medina County, Ohio",182347,260,0.14%
0500000US39105,"Meigs County, Ohio",22242,0,0.00%
0500000US39107,"Mercer County, Ohio",42321,11,0.03%
0500000US39109,"Miami County, Ohio",108818,112,0.10%
0500000US39111,"Monroe County, Ohio",13401,13,0.10%
0500000US39113,"Montgomery County, Ohio",536121,2447,0.46%
